Date,Close,High,Low,Open,Volume,MA7,MA21,RSI14
2017-05-12,36.28391647338867,36.35829549273668,35.95152514458997,35.958498066817725,130108000,35.287520272391184,33.91790880475725,85.40836782002268
2017-05-15,36.1909408569336,36.41175835238627,36.03985613550709,36.26299675628336,104038800,35.61201858520508,34.08648082188198,82.7835286348167
2017-05-16,36.13747787475586,36.27461674038462,35.96314772621748,36.246725051580384,80194000,35.84852164132254,34.2439097449893,85.72921146308333
2017-05-17,34.92414474487305,35.92828824630351,34.79862858057247,35.70282093825333,203070800,35.77776118687221,34.35050510224842,65.71371934002978
2017-05-18,35.4564323425293,35.64238524227317,35.12869430249739,35.16123579394583,134272800,35.75063214983259,34.48817970639183,69.27980978979156
2017-05-19,35.577301025390625,35.791145611314164,35.47735342896442,35.651683601410866,107843200,35.76491219656808,34.61220895676386,65.95987186570602
2017-05-22,35.79347229003906,35.9306111745003,35.5424364160598,35.795795415506454,91865600,35.766240801130024,34.74840654645647,65.96566164959265
2017-05-23,35.74930953979492,36.00499167515767,35.63541254562239,36.00499167515767,79675600,35.6898683820452,34.867398761567614,66.74218640106068
2017-05-24,35.64237976074219,35.83530555421472,35.48664525085,35.75859986186376,76712000,35.611502511160715,34.97148931594122,66.94911755986445
2017-05-25,35.76557159423828,35.87714544126716,35.570322682071584,35.733030108877166,76942400,35.55837304251535,35.09081577119373,63.82212940613955
2017-05-26,35.70514297485352,35.851581451035386,35.635410198254704,35.79579452040507,87710400,35.669944218226846,35.20605159941174,53.792565582902974
2017-05-30,35.71908950805664,35.8957428049836,35.640060681543765,35.660979450898985,80507600,35.70746667044504,35.32349486578079,51.023742758866504
2017-05-31,35.5075798034668,35.83532148555548,35.41925489914181,35.788834133791134,97804800,35.69750649588449,35.39856883457729,50.42047295383444
2017-06-01,35.60519027709961,35.64005843725237,35.38204965784921,35.602867151791905,65616400,35.67060906546457,35.468038831438335,47.35751867291894
2017-06-02,36.13282012939453,36.13282012939453,35.53777392075964,35.698158189615405,111082800,35.72539629255022,35.56759498232887,47.78743661273185
2017-06-05,35.779518127441406,35.90038802400569,35.670274496933565,35.87481946024702,101326800,35.74498748779297,35.65616952805292,44.4021608244682
2017-06-06,35.9003791809082,36.21649791553174,35.74464471155945,35.77253639360547,106499600,35.7642457144601,35.72371346609933,46.83212300867274
2017-06-07,36.11422348022461,36.25601210774367,35.90735189713172,36.03287155913486,84278400,35.822685786655974,35.75679706391834,71.69503500724635
2017-06-08,36.02590560913086,36.15374487368615,35.88876320422132,36.08633878049801,85003200,35.866516658238005,35.774871826171875,62.386452265976416
2017-06-09,34.628929138183594,36.07238388787654,33.940908348231446,36.07238388787654,259530800,35.74099513462612,35.7344712756929,36.73562158666738
2017-06-12,33.801456451416016,33.95719097359517,33.12505455830104,33.87583902444526,289229200,35.48331887381418,35.64005624680292,26.20725854145718
2017-06-13,34.07341384887695,34.27331259666907,33.73869933659652,34.205906487803205,136661600,35.18911797659738,35.53479421706427,31.016041856437326
2017-06-14,33.74100875854492,34.284917789544345,33.434186096901286,34.284917789544345,126124800,34.89790235246931,35.41813078380766,29.50867658001728
2017-06-15,33.53880310058594,33.58296731686889,33.055330487480035,33.31333931445591,128661600,34.5605343409947,35.29438436599005,26.403690462908543
2017-06-16,33.06925582885742,33.587596287117485,33.05298331852524,33.42023912222331,201444400,34.12553896222796,35.20605632237026,24.296999031369523
2017-06-19,34.015316009521484,34.10829426675686,33.392377646454854,33.392377646454854,130165600,33.83831187656948,35.13743173508417,35.94176695956095
2017-06-20,33.706153869628906,34.13849280587483,33.689884899100015,34.13849280587483,99600400,33.70648683820452,35.04832948957171,35.37174906589563
2017-06-21,33.90605163574219,33.95254251423939,33.61317825369258,33.82469969188422,85063200,33.72142900739397,34.95845231555757,36.427824028734975
2017-06-22,33.850250244140625,34.098959287329805,33.7317035325117,33.88279171371924,76425200,33.68954849243164,34.86802092052641,30.281234346576667
2017-06-23,34.0013542175293,34.20590274079534,33.729399592781235,33.734049390152606,141757600,33.72674070085798,34.789876847040084,34.082643837908535
2017-06-26,33.8944206237793,34.46622134330561,33.792146401618865,34.20821266349355,102769600,33.777543204171316,34.70077441987537,31.998638900604135
2017-06-27,33.40862274169922,33.97345416700093,33.38305418258259,33.70614585864433,99047600,33.826024191720144,34.591416313534694,26.85003671970624
2017-06-28,33.896751403808594,33.96183436956342,33.276136557446506,33.58528241815972,88329600,33.80908639090402,34.5046383085705,32.94889725133089
2017-06-29,33.396995544433594,33.73403656396421,33.07158078728902,33.63641213682084,125997600,33.76492091587612,34.40413429623558,38.478482063986554
2017-06-30,33.476043701171875,33.69453808996659,33.420256767833905,33.57599129996798,92096400,33.7034912109375,34.30274636404855,46.461216291223586
2017-07-03,33.355167388916016,33.77356044182153,33.26219273127294,33.675935987269554,57111200,33.632765088762554,34.17047718593052,41.92386946011005
2017-07-05,33.49230194091797,33.65500934423604,33.17386005537008,33.399327295237754,86278400,33.56004333496094,34.06156212942941,47.07503770772898
2017-07-06,33.17618942260742,33.35516937331201,33.10181040141911,33.24359906815151,96515200,33.45743887765067,33.93183880760556,45.84669241047125
2017-07-07,33.51322555541992,33.64571816878647,33.215702390068536,33.215702390068536,76806800,33.47238213675363,33.80798176356724,55.24433677957059
2017-07-10,33.717777252197266,33.92464890309907,33.32495271866597,33.496959755780594,84362400,33.44681440080915,33.69807088942755,45.738903930579504
2017-07-11,33.827022552490234,33.901405120099035,33.559717737002686,33.64106968022427,79127200,33.508246830531526,33.659884861537385,51.836115466947604
2017-07-12,33.8758430480957,33.97811377802382,33.661998445371374,33.90605786856588,99538000,33.56536102294922,33.6634270804269,49.51902461422968
2017-07-13,34.34769058227539,34.51504781603423,33.8061044711886,33.82005031620915,100797600,33.70715005057199,33.6764878772554,56.99360819146893
2017-07-14,34.64288711547852,34.710296762129296,34.24541634511304,34.394177936688,80528400,33.87151936122349,33.719434465680806,58.66822670762641
2017-07-17,34.76375198364258,35.075220966725226,34.53363848046097,34.5917485241744,95174000,34.098314012799946,33.77776536487398,61.70212547447294
2017-07-18,34.88462829589844,34.89625101613398,34.55688673773994,34.68007976937292,71475200,34.29422869001116,33.86421167282831,72.03325550936735
2017-07-19,35.103118896484375,35.1960935548669,34.85440618783953,34.97759920623651,83692000,34.49213463919504,33.916011810302734,69.58479797266668
2017-07-20,34.94505310058594,35.2704714554087,34.91018849499136,35.21468453970198,68974800,34.65185328892299,33.97500701177688,78.26813821235619
2017-07-21,34.92878341674805,34.96829781786278,34.60569174009905,34.86370045647021,105010400,34.802273341587615,34.02370852515811,77.15007193403457
2017-07-24,35.35182571411133,35.43318119486807,34.84278115834666,35.000842323222585,85972800,34.94572121756418,34.09521211896624,83.52849536479499
2017-07-25,35.5029182434082,35.75860034124977,35.28442388288951,35.28442388288951,75415600,35.06858280726841,34.166715167817614,83.6053490978785
2017-07-26,35.67028045654297,35.77952410530268,35.57730223336074,35.644711888512425,63124000,35.19808687482561,34.251279921758744,93.86739093386723
2017-07-27,34.9962043762207,35.793476298622046,34.23845041848576,35.73768936034904,129905200,35.21402631487165,34.326879047212145,73.31872941074852
2017-07-28,34.74982452392578,34.91950494824149,34.67776859908312,34.84047609820485,68854800,35.16355569022043,34.36750157674154,66.017470051425
2017-07-31,34.570823669433594,34.942729340539685,34.43136170283531,34.84277822839334,79383600,35.110094342912944,34.42339815412249,61.29920944997607
2017-08-01,34.877647399902344,34.91716180226499,34.49644567191249,34.65682995293205,141474400,35.10278919764927,34.490141187395366,64.11234981745412
2017-08-02,36.525657653808594,37.13232679686711,36.29786722116688,37.02307960486664,279747200,35.27047947474888,34.64111691429501,73.04458033137576
2017-08-03,36.16072082519531,36.541922581900096,36.03287801571231,36.504731301549455,108389200,35.36445127214704,34.76818448021298,65.8262910910165
2017-08-04,36.351318359375,36.58608165627698,36.188610948316416,36.27693934864346,82239600,35.46174240112305,34.91938109624954,66.31611879840386
2017-08-07,36.913822174072266,36.939390734188,36.41640036098421,36.507051883802646,87481200,35.73568780081613,35.08131426856632,69.11934164661669
2017-08-08,37.20902633666992,37.615796672404265,36.78831015690562,36.86501584582624,144823600,36.087002345493865,35.24756422496977,69.5593944800835
2017-08-09,37.43681716918945,37.48563117062074,36.9835594991385,37.01842410962092,104526000,36.49642998831613,35.419459206717356,72.84726424366647
2017-08-10,36.24437713623047,37.33646708946963,36.08336305219785,37.31313037326552,163217200,36.69167709350586,35.532246544247585,59.92262724411777
2017-08-11,36.74842071533203,37.00277813104265,36.41939576959479,36.54307254536707,105028400,36.72350038800921,35.646567026774086,60.40641139702852
2017-08-14,37.30147171020508,37.38547891739898,37.04478203247826,37.177794927486765,88490800,36.88646480015346,35.77316629318964,62.644106014398
2017-08-15,37.70984649658203,37.84985616118254,37.36914954742076,37.49049410528858,117862000,37.080540248325896,35.91345650809152,63.86849802293622
2017-08-16,37.55815887451172,37.92218892894133,37.37147579102165,37.78917959090758,110686400,37.17258834838867,36.04076748802548,68.75283763294642
2017-08-17,36.83709335327149,37.50215062228631,36.83242529772063,37.457812996260905,111762400,37.11945506504604,36.123337700253444,64.28553898723885
2017-08-18,36.75309753417969,37.21980353461372,36.57108247886515,36.83710475668518,109712400,37.021780831473215,36.2094350542341,65.13255768184887
2017-08-21,36.685428619384766,36.84410695857268,36.19538586942794,36.75309942623034,105474000,37.08478818620954,36.29308482578823,62.965751629409084
2017-08-22,37.28513717651367,37.336475114651016,36.87443723209866,36.92343936170374,86418400,37.16146196637835,36.38514727637882,56.41119935183748
2017-08-23,37.33182144165039,37.44616572259026,37.075135212750126,37.1194728637408,77596400,37.165797642299104,36.47223790486654,60.4472700370048
2017-08-24,37.1661376953125,37.50916693066976,36.998123230619775,37.43682450115333,79275600,37.08812495640346,36.5434692019508,57.3013759128429
2017-08-25,37.30380630493164,37.467152673451416,37.16612890579953,37.25480061403382,101920400,37.05178887503488,36.65335500807989,53.78253180106115
2017-08-28,37.67949676513672,37.80317352948347,37.32013126970111,37.36913695023616,103864000,37.172132219587056,36.79286321004232,54.4930340867444
2017-08-29,38.015533447265625,38.06453557730498,37.33647544553584,37.3598121669628,118067600,37.35248020717076,36.9568970089867,55.4148389008063
2017-08-30,38.11822128295898,38.24423036041858,37.94553874800299,38.223229440956125,109078400,37.55716487339565,37.11121005103702,72.02425094581733
2017-08-31,38.26989364624024,38.39123820845164,38.14854908402883,38.18588642019916,107140400,37.69784436907087,37.19426890781948,69.49768332256231
2017-09-01,38.28155517578125,38.489239175217016,38.18354735634138,38.45656990207039,66364400,37.83352061680385,37.29526101975214,64.58333096827147
2017-09-05,37.82184982299805,38.32822534085855,37.46715231143671,38.211548855802654,117874000,37.927193777901785,37.365286327543714,51.64149899087031
2017-09-06,37.78218078613281,38.03420242474273,37.45782029546227,37.96886387703096,86606800,37.99553298950195,37.40663673764183,53.39468420870087
2017-09-07,37.63050842285156,37.859196956472616,37.42049211964045,37.82419186548098,87714000,37.98853465488979,37.42670731317429,64.5303175740909
2017-09-08,37.01678466796875,37.60483161881925,36.99344794549903,37.53716082075135,114446000,37.84585625784738,37.406705765497115,54.04436372827568
2017-09-11,37.68650817871094,37.814853036348005,37.31080971945556,37.453155186892296,126323200,37.78418295724051,37.4753786722819,62.96067649350995
2017-09-12,37.53716659545898,38.26056237510016,37.04945964269492,37.94553437671477,286856000,37.67950766427176,37.512937999906995,53.69369006726767
2017-09-13,37.254791259765625,37.32713365400923,36.8487594686357,37.30612918565056,179629600,37.53282710484096,37.51071512131464,48.9440144082182
2017-09-14,36.93510818481445,37.19646237447088,36.89077055035121,37.10079036191123,95042800,37.40614972795759,37.47382282075428,46.961186804496975
2017-09-15,37.30847930908203,37.562833228128845,36.869774523434856,36.979450719846646,196458400,37.338478088378906,37.46193331763858,50.05787698707053
2017-09-18,37.026123046875,37.453159498343865,36.86977695164069,37.362151963485545,113077600,37.25213732038225,37.4709347316197,41.71619211229895
2017-09-19,37.04011535644531,37.282804435462985,36.97244456289605,37.22213038536672,83242400,37.255470275878906,37.48460224696568,36.53345832587241
2017-09-20,36.41939926147461,36.93043926812725,35.89668733365387,36.84643205759684,211805600,37.07445471627371,37.47193418230329,29.48115902498013
2017-09-21,35.79401397705078,36.35639552154219,35.64466821011986,36.35639552154219,150046800,36.82543291364397,37.4009283156622,23.166295812113475
2017-09-22,35.443992614746094,35.53266790814327,35.133632648540754,35.36231762759767,186581600,36.5667473929269,37.311031704857236,21.34780304267572
2017-09-25,35.13129806518555,35.429989647563616,34.80693750803978,35.00062094298071,177549200,36.30906023297991,37.214134579613095,22.000984494216098
2017-09-26,35.73566818237305,35.917683186099715,35.397307140095684,35.41830804959879,146640000,36.08437292916434,37.13946133568173,30.942913390022326
2017-09-27,35.99001693725586,36.10436114063299,35.829002865798394,35.88967689891726,102016800,35.93635777064732,37.059009915306454,35.01041144554921
2017-09-28,35.76834487915039,36.00169786169218,35.63299972199408,35.91069034092824,88022000,35.7546762738909,36.9520009358724,37.712331184459025
2017-09-29,35.964359283447266,35.96669509202945,35.46965211702339,35.75201078281373,105199200,35.68967056274414,36.84943607875279,31.30676383511728
2017-10-02,35.89201354980469,36.04135928239517,35.63765971097894,35.997021656039955,74795200,35.703670501708984,36.73620369320824,31.838957805718877
2017-10-03,36.0483627319336,36.19070817391197,35.915353401941296,35.938686560539594,64921200,35.79000908987863,36.629861195882164,36.30092246063438
2017-10-04,35.81501770019531,35.90369298025103,35.57700020217874,35.8500227868572,80655200,35.88768332345145,36.53429776146298,37.02692743739129
2017-10-05,36.260719299316406,36.27238766041442,35.94802716171929,35.978360627753474,85135200,35.96269062587193,36.461847214471724,38.06464621182103
2017-10-06,36.23971557617188,36.28405320849662,36.06703310308697,36.16270867171578,69630400,35.99836186000279,36.39561898367746,40.47462388644523
2017-10-09,36.3657341003418,36.57341814753112,36.28406267903809,36.35873379453532,65051600,36.08370317731585,36.36461657569522,42.0473653762932
2017-10-10,36.37972640991211,36.86976906864224,36.193046883428,36.41706373948242,62468000,36.1430413382394,36.30238887241909,49.45403270344106
2017-10-11,36.53141403198242,36.63175411606719,36.34473091386742,36.39606886036616,67622400,36.23438426426479,36.25449589320591,61.66932887097184
2017-10-12,36.40305709838867,36.72274947323156,36.340050810265566,36.48473204820319,64500400,36.28505488804409,36.21393712361654,66.3222762230362
2017-10-13,36.63407897949219,36.70174976473956,36.49873384831418,36.57340493683945,65576800,36.40206364222935,36.19960239955357,76.30709068398636
2017-10-16,37.30847930908203,37.33648053006061,36.78809954800165,36.84643779882987,96486000,36.55174364362444,36.19960239955357,76.87410132433669
2017-10-17,37.44615173339844,37.539491498003954,37.156792766027294,37.28513761287271,75989200,36.72409166608538,36.2196037655785,75.91372884462638
2017-10-18,37.28047561645508,37.50216382462566,37.24314184095446,37.43448945770484,65496800,36.85476902553013,36.23104949224563,77.45748341728591
2017-10-19,36.39838409423828,36.65507370674286,36.17436730576397,36.57806682299149,170336800,36.8574344090053,36.23004876999628,56.30911835259908
2017-10-20,36.46140670776367,36.811436212158206,36.39373590361513,36.545413931245726,95896400,36.847433362688335,36.2618293762207,58.29936958085857
2017-10-23,36.44273376464844,36.79743128447871,36.28638769831077,36.61074819190047,87937200,36.853101457868306,36.30938847859701,55.988632361391645
2017-10-24,36.65975570678711,36.73442681112196,36.44973588193455,36.4707367962146,71028800,36.85676956176758,36.38217217581613,62.89148686709216
2017-10-25,36.49873733520508,36.764759567229056,36.23271510318111,36.61541381522758,84828400,36.74109213692801,36.41850880214146,53.97802982486342
2017-10-26,36.73208999633789,36.830097811477216,36.58507649328712,36.69008461231614,68002000,36.63908331734793,36.4538456144787,57.683730776236914
2017-10-27,38.04820251464844,38.176547360433645,37.03311566970075,37.17079306759591,177816800,36.74875858851841,36.56241026378813,69.14462963815026
2017-10-30,38.90462112426758,39.21964916882233,38.20456196808812,38.24423155965609,178803200,37.10679244995117,36.702422732398624,74.10848794076595
2017-10-31,39.44599151611328,39.58833699562369,38.95595232813968,39.1799692253035,144187200,37.53316170828683,36.87165977841332,75.90178706427722
2017-11-01,38.94428634643555,39.65601378750189,38.64559475816584,39.63967736656179,134551200,37.89052636282785,37.009560902913414,71.17847232996004
2017-11-02,39.22896957397461,39.31997709366315,38.56858021390283,38.87660785634644,165573600,38.2575569152832,37.17213003976004,71.43397308444904
